original_text,from,original_label,split_text
看到到电视,故意岔开话题,109,看到 到 电视
看此生应是有志难酬,故意岔开话题,109,看 此生 应是 有志 难酬
看,故意岔开话题,109,看
竟如此融洽,故意岔开话题,109,竟 如此 融洽
今天中午没吃饭,故意岔开话题,109,  中午 没 吃饭
今天中午喝稀饭,故意岔开话题,109,  中午 喝 稀饭
今天真是好天气呀,故意岔开话题,109,  真是 好 天气 呀
今天早上没吃饭,故意岔开话题,109,  早上 没 吃饭
今天早上吃馒头,故意岔开话题,109,  早上 吃 馒头
今天有点热，你们有空调吗,故意岔开话题,109,  有点 热   你们 有 空调 吗
今天心情不好哈,故意岔开话题,109,  心情 不好 哈
今天晚上没吃饭,故意岔开话题,109,  晚上 没 吃饭
今天晚上不吃饭,故意岔开话题,109,  晚上 不 吃饭
今天天气真好也,故意岔开话题,109,  天气 真好 也
今天天气真好哈哈哈,故意岔开话题,109,  天气 真 好 哈哈哈
今天天气真好哈,故意岔开话题,109,  天气 真好 哈
今天天气真好阿,故意岔开话题,109,  天气 真好 阿
今天天气真好,故意岔开话题,109,  天气 真 好
今天天气很好者,故意岔开话题,109,  天气 很 好者
今天天气很好哇,故意岔开话题,109,  天气 很 好哇
今天天气很好没意思,故意岔开话题,109,  天气 很 好 没意思
今天天气很好哈哈哈,故意岔开话题,109,  天气 很 好 哈哈哈
今天天气很好哈,故意岔开话题,109,  天气 很 好 哈
今天天气很好嗯,故意岔开话题,109,  天气 很 好 嗯
今天天气很好吧,故意岔开话题,109,  天气 很 好 吧
今天天气很好阿,故意岔开话题,109,  天气 很 好 阿
今天天气很好，没意思,故意岔开话题,109,  天气 很 好   没意思
今天天气很好,故意岔开话题,109,  天气 很 好
今天天气好晴朗，处处好风光,故意岔开话题,109,  天气 好 晴朗   处处 好 风光
今天天气好,故意岔开话题,109,  天气 好
今天天气不错,故意岔开话题,109,  天气 不错
今天天公不作美，郁闷,故意岔开话题,109,  天公不作美   郁闷
今天天公不作美，心情不好,故意岔开话题,109,  天公不作美   心情 不好
今天天公不作美，唉,故意岔开话题,109,  天公不作美   唉
今天天公不作美,故意岔开话题,109,  天公不作美
今天风大哈～,故意岔开话题,109,  风大哈 ～
今天出去吃,故意岔开话题,109,  出去 吃
今天不吃饭,故意岔开话题,109,  不 吃饭
今生无缘，来世再见,故意岔开话题,109,今生 无缘   来世 再见
借楚天千里清秋,故意岔开话题,109,借楚天 千里 清秋
捡破烂,故意岔开话题,109,捡破烂
驾一叶扁舟,故意岔开话题,109,驾 一叶扁舟
记得冲水费,故意岔开话题,109,记得 冲 水费
几多浓烈的相思,故意岔开话题,109,几多 浓烈 的 相思
即便这功劳尽舍弃,故意岔开话题,109,即便 这 功劳 尽 舍弃
会不会惊扰梦乡,故意岔开话题,109,会 不会 惊扰 梦乡
会不会改变模样,故意岔开话题,109,会 不会 改变 模样
回忆总想哭，一个人太孤独呢,故意岔开话题,109,回忆 总想 哭   一个 人太 孤独 呢
回忆总想哭，一个人太孤独没意思,故意岔开话题,109,回忆 总想 哭   一个 人太 孤独 没意思
回忆总想哭，一个人太孤独嗯,故意岔开话题,109,回忆 总想 哭   一个 人太 孤独 嗯
回忆总想哭，一个人太孤独吧,故意岔开话题,109,回忆 总想 哭   一个 人太 孤独 吧
回忆总想哭，一个人太孤独阿,故意岔开话题,109,回忆 总想 哭   一个 人太 孤独 阿
唤取红巾翠袖,故意岔开话题,109,唤取 红巾 翠袖
划落的万千情丝,故意岔开话题,109,划落 的 万千 情丝
花儿、花儿、慢慢落下,故意岔开话题,109,花儿 、 花儿 、 慢慢 落下
荷兰输了,故意岔开话题,109,荷兰 输 了
好漂亮,故意岔开话题,109,好 漂亮
好牌,故意岔开话题,109,好牌
好美丽,故意岔开话题,109,好 美丽
韩国赢了,故意岔开话题,109,韩国 赢 了
害怕这美丽的瞬间遗忘,故意岔开话题,109,害怕 这 美丽 的 瞬间 遗忘
过来坐下不嘛,故意岔开话题,109,过来 坐下 不嘛
过来喝茶哈,故意岔开话题,109,过来 喝茶 哈
官人进来坐坐好吗,故意岔开话题,109,官人 进来 坐坐 好 吗
股民朋友吗,故意岔开话题,109,股民 朋友 吗
哏哏,故意岔开话题,109,哏 哏
跟着我摇摆,故意岔开话题,109,跟着 我 摇摆
跟你去到遥远的梦里,故意岔开话题,109,跟 你 去 到 遥远 的 梦里
哥在不,故意岔开话题,109,哥 在 不
哥们儿，吃午饭没,故意岔开话题,109,哥们儿   吃 午饭 没
干你们这行工资高不,故意岔开话题,109,干 你们 这 行 工资 高 不
父母的干劲儿会一年更比一年大,故意岔开话题,109,父母 的 干劲儿 会 一年 更 比 一年 大
风吹雨打愿山河依旧,故意岔开话题,109,风吹雨打 愿 山河 依旧
丰年意,故意岔开话题,109,丰年 意
法国赢了,故意岔开话题,109,法国 赢 了
法国输了,故意岔开话题,109,法国 输 了
昨天我订的那只兔子快点给我送过来,故意岔开话题,109,昨天 我订 的 那 只 兔子 快点 给 我 送过来
昨天的彩票没有中，今天继续买,故意岔开话题,109,昨天 的 彩票 没有 中     继续 买
醉里挑灯吹角连营梦里依稀,故意岔开话题,109,醉里 挑灯 吹角连营 梦里 依稀
走起，出去耍,故意岔开话题,109,走 起   出去 耍
注意身体,故意岔开话题,109,注意 身体
终于完了,故意岔开话题,109,终于 完 了
中国主权,故意岔开话题,109,中国 主权
智利赢了,故意岔开话题,109,智利 赢 了
栀子花吐着芳香,故意岔开话题,109,栀子花 吐 着 芳香
真好,故意岔开话题,109,真 好
这雨真大,故意岔开话题,109,这雨 真大
独自品尝,故意岔开话题,109,独自 品尝
电脑好卡,故意岔开话题,109,电脑 好卡
德国赢球了,故意岔开话题,109,德国 赢球 了
德国赢了,故意岔开话题,109,德国 赢 了
德国输了,故意岔开话题,109,德国 输 了
德国,故意岔开话题,109,德国
但为康乐解酒刨,故意岔开话题,109,但 为 康乐 解酒 刨
打雷了哇？,故意岔开话题,109,打雷 了 哇 ？
打雷了,故意岔开话题,109,打雷 了
打豆豆了,故意岔开话题,109,打 豆豆 了
打滴,故意岔开话题,109,打滴
答案想得头疼,故意岔开话题,109,答案 想得 头疼
春暖花开,故意岔开话题,109,春暖花开
触动我的,故意岔开话题,109,触动 我 的
出太阳了,故意岔开话题,109,出 太阳 了
出门独占车马道,故意岔开话题,109,出门 独占 车马 道
趁着夜还未央,故意岔开话题,109,趁着 夜 还 未央
侧酒自倾上重霄,故意岔开话题,109,侧酒 自倾上 重霄
草好绿,故意岔开话题,109,草好 绿
不用干活你也没时间回家吗,故意岔开话题,109,不用 干活 你 也 没 时间 回家 吗
不思量有多少遗憾,故意岔开话题,109,不 思量 有 多少 遗憾
不好不坏,故意岔开话题,109,不好不坏
不得哦，今天不得下雨哦，太阳大得很。,故意岔开话题,109,不得 哦     不得 下雨 哦   太阳 大得 很 。
不打错电话了哇,故意岔开话题,109,不 打错 电话 了 哇
冰岛会赢,故意岔开话题,109,冰岛 会 赢
别扶我,故意岔开话题,109,别 扶 我
比利时输了,故意岔开话题,109,比利时 输 了
保护自己,故意岔开话题,109,保护 自己
把你印上我的翅膀,故意岔开话题,109,把 你 印上 我 的 翅膀
巴西赢了,故意岔开话题,109,巴西 赢 了
巴西输了,故意岔开话题,109,巴西 输 了
爱上层楼 天凉又难道是秋,故意岔开话题,109,爱 上层 楼天凉 又 难道 是 秋
爱了月光,故意岔开话题,109,爱 了 月光
爱春雨,故意岔开话题,109,爱 春雨
埃及输了,故意岔开话题,109,埃及 输 了
啊，五环，你不四环多一环,故意岔开话题,109,啊   五环   你 不 四环 多一环
啊，五环，你不六环少一环,故意岔开话题,109,啊   五环   你 不六环少 一环
阿斯顿撒,故意岔开话题,109,阿斯顿 撒
阿拉小得了,故意岔开话题,109,阿拉 小得 了
阿根廷赢了,故意岔开话题,109,阿根廷 赢 了
阿根廷进球了,故意岔开话题,109,阿根廷 进球 了
阿根廷出局了,故意岔开话题,109,阿根廷 出局 了
阿大,故意岔开话题,109,阿大
醉里登高却不见吴钩,故意岔开话题,109,  醉里 登高 却 不见 吴钩
只要你能在地头儿转转不用说个啥,故意岔开话题,109,  只要 你 能 在 地 头儿 转转 不用说 个 啥
约定好、约定好,故意岔开话题,109,  约定 好 、 约定 好
欲说还休  依稀新词强说愁,故意岔开话题,109,  欲说还休   依稀 新词 强说 愁
欲举目神州  一片南雁北走,故意岔开话题,109,  欲 举目 神州   一片 南 雁北 走
要分离、要分离,故意岔开话题,109,  要 分离 、 要 分离
小溪向东去,故意岔开话题,109,  小溪 向东 去
抢五月的时候有你的身影吗,故意岔开话题,109,  抢 五月 的 时候 有 你 的 身影 吗
料峭清风正轻奏   伊人瘦,故意岔开话题,109,  料峭 清风 正 轻奏   伊人 瘦
看到、看到、最高的云里,故意岔开话题,109,  看到 、 看到 、 最高 的 云里
看不尽江水东流,故意岔开话题,109,  看 不尽 江水 东流
几多离愁  花间朦胧把酒,故意岔开话题,109,  几多 离愁   花间 朦胧 把酒
还有那满满的心意,故意岔开话题,109,  还有 那 满满的 心意
大雁飞过去,故意岔开话题,109,  大雁 飞过去


你等下发个信息给我,请求等下打来,104,你 等 下发 个 信息 给 我
什么事？,请求重复,103,什么 事 ？
