text,label
什么 ？ 信号 不好   我 听 不太清,103
你 把 详情 发 我 短信,105
马上 回来,104
我 找 朋友 借   先 还,106
微信 转 你,105
我 在 收 麦子,104
对公 转账,108
正好 我 股票 涨 了   你 这 电话 打 的 真是 时候,106
我 的 电话 从来 都 是 保密 的   你 从 哪里 弄 到 的   你 是 谁 ？,107
这样 啊 我 想想,106
我 去 你们 公司 找 你们 谈下,105
信号 不好 听 不到,104
在 路上,106
忙 好 了 回复 你,104
你 怎么 知道 的 ？,107
你 个 哪个   我 为什么 要 告诉 你 我 是 哪个 ？,107
我 在 上班 下班 聊,104
apple   pay   可以 么,108
月底 想 办法,106
微博上 说,105
到时候 通知 你,106
晚上 找 朋友 借钱,106
在 外面 太吵 了,103
我 忘记 了,106
朋友 说 借 我,100
纳闷 算 的 ？,102
滞纳金 这么 高 啊,102
你 在 说 什么,103
有事吗 ？,101
app 上 不 去,108
我 现在 忙 得 很,104
等 会 我 再 开会,104
我 现在 睡觉   没空 。,104
我们 见面 聊,105
现在 遇到困难   我 马上 想 办法,106
嗯   嗯   嗯        ,106
等 一下 在 联系,104
借借看 吧  ,100
信号 已经 是 空气 了 。 听不见,103
你 哪个 公司 的 ？,107
你 说 呢,103
再 给 我 说 一遍 ？,103
效果 太撇 了   听 不到 。,103
怎么 还款 呢,108
过 一会 你 在 打 过来,104
自我介绍 一哈,107
我 现在 在 忙   等 下 我 看 一下 。,104
等 下 给 你 回电,104
我 忘记 还有 这 欠款 了 ！,102
等等 我 再 回复 你,104
帮 我 算算 我 总共 要 还 多少 钱 ？,102
你 先 说   我 在 说,107
后天 再说,104
你拉个 ？ 乞丐 哇,107
有 什么 事情 快 说,101
你 是 催收 公司 的 工作人员 么,107
我 忙 了,104
最近 有钱,106
我 到时候 联系 你 把,106
那 就 这样 吧,106
啥 情况   帅哥,101
你 哪个 ？,107
听 不 清楚 你 那边,103
1000 我 有 的,106
在 开会 待会 再 联系,104
现在 忙 不 方便,104
我过 四 小时 给 你 回 电话,104
你 那边 信号 不好,103
可以   但是 我 需要 核对 明细   qq 给 我 文件,105
凑齐 一起 还 吧,106
你 说 什么,103
晚上 联系,104
我 上 APP 看 一下 啊 ！,102
待会 给 你 打 去,104
我 在 乡下 信号 不好,103
稍等一下,104
你 谁 啊 ！ 我 不 跟 第三方 联系,107
我 有事 了,104
能 不能 直接 扣,108
缓缓 行不行,100
声音 有点 小,103
听 不 清楚   不 知道,103
过会儿 再 打 嘛,104
提前 联系 我,106
我 电梯 没 信号 了 ～ 喂 ？,103
有人 来 了   不 方便,104
雷太大   听不清,103
你 是 谁 ？ 你 从 哪里 得到 我 的 电话 的,107
你 哪里 拿 的 电话,107
是 哪个 ？,103
听 不 倒 。,103
我 不 方便,104
哪有 这么 多 哦,102
待 还 再 打,104
我们 约 到 星巴克 见面 说,105
我 在 高速 等 会 再说,104
我 还 了 之后 你 得 帮 我 延期 啊,110
那 我 先 凑,100
你 怎么 证明 你 身份 啊 ？,107
怎么 这么 多 ？ 滞纳金 怎么 算 ？,102
我 不是 不想 还   只是 需要 点 时间,106
信号 不好   等 会 打 给 你 ！,103
我待会 打 给 你,104
你 那边 有 座机 号 嘛   我 给 你 打 过去 呢,105
有 什么 事 ？,101
我 去 找 朋友 借 看看,106
信号 太 歪 了   听 都 听 不到 。,103
能 用 京东 白条 嘛,108
我算 一哈钱,102
信号 不好   再说 一遍,103
你 他 妈 说 啊,101
你 是 隔壁 章 三 ？,107
真假 的,102
正在 开车   晚点 再 打 吧,104
我 看 一下 ！,106
我 去 财务 支,100
你 又 是 谁 啊,107
我 联系 我 朋友 看看,106
我 在 上班   等 会 联系,104
利息 有点 高 哦,102
等 下 在 说,104
你 过 一会 打 过来,104
瓜西西 的   你 是 哪个,107
下次 再说,104
你 再说 一次   没意思,103
风太大  ,103
我 这边 听得 不是 很 清楚   我们 微信 联系 吧,105
啥子 呐 ？,103
在 开会 你 等 会 打来 可不可以 呢,104
我 在 睡觉 我 在 做梦,104
借到 钱 了,106
我 有事 你 赶紧 说,101
你 有 什么 事情 吗,101
我们 见个面 吧,105
啥 原因 ？ 啥 啥 原因 ？,103
先 还 一点 吧,106
可以 什么 ？,103
好要 还 多少,102
你 说 啥   哪有 那么 多,102
你 找 他 爪子 ？,101
截图 发给 我,105
怎么 还 钱 啊 ？,108
加 我 支付宝,108
回家 联系 你,104
我 这 就让 我 朋友 转账,106
莫 逗我 老   孃   你 哪个,107
我 在 开车   等 会 再说 吧,104
说   啥子 事,101
我 总共 要 给 好多 ？,102
你 重新 说 一下 刚才 没 听 清,103
过 两天 自己 处理,106
嗯,106
你 再 合适 一下 金额 呢   怎么 感觉 不 对 啊,102
嗯   没事 了 吧,106
找 哪个 喃 ？,107
在 开会,104
在 开车   不 方便 接电话,104
等 我 一下,104
过 几天 再 联系 吧,104
你拉个 ？ 豁 我,107
相信 你,106
我 想想,100
十五号 联系 我,104
加 我 微信,105
后面 再说,106
啊 ？ 我 耳朵 有点 背 呢   完全 听不清 啊,103
雨太大,104
你 再说 一次 嗯,103
发工资 处理,106
莫 逗我 老   大姐   你 哪个,107
我 怎么 还款,108
我 手机信号 不好 ！,103
这雨 真大,104
搞 么 之 咧,101
额 知道 了,106
数目 不 对,102
我 听不见,103
哦哦哦,106
电话 里面 说不清   要 不 你 加 我 微信   我们 在 微信 里面 聊 这个 事情   方便 些,105
我 了解 了,106
你 咋个 会 有 我 的 电话   你 是 谁 ？,107
你 等 我 想想 再 回复 你,106
我 现在 不 方便   过会 转过 去,104
风大 你 说 的 哈,103
我 在 睡觉,104
头晕 了   先挂 了 。,104
什么 没 听 清楚,103
认识 啊   你 找 他 有 啥子 事情 吗 ？,101
我 在 开会   不能 接电话 ！,104
我 看 老板 能 不能 支点 出来,100
不 知道 你 想 表达 什么,103
我 去 查查 借款 记录,102
什么 鬼,103
你 的 工号 是 多少   哪个 催收 公司 的 ？,107
我 有事,104
要 还 多少 钱,102
帅哥   可以 拖延 一下 吗,100
回家 跟 爱人 商量一下,100
啥,103
啊 ？ 我 耳朵 有点 背 呢,103
5 号 发工资,106
到 点 了   再说 。,104
信号 不好   听不见,103
你 立马 处理 掉,106
在 开会   稍后 联系 你,104
还是 那个 地点 那条 街,102
稍 等,104
你 和 他 是 啥子 关系,101
等 会 联系 你,104
试试 吧,106
银行卡 转账 吗 ？,108
可以 一起 还 吗,102
现在 忙 等 会 回 你,104
刚太吵 了 你 说 什么,103
我 晚上 联系 你,104
咋个 算 的,102
你 是不是 神经病 啊 ？ 你 要 干嘛,101
我 尽力 去 凑 吧 。,106
一会 给 你 回电,104
说 啥子,103
我 在 山里 听 不到,103
我 已经 让 财务 打 给 我 了   还 没到 呢,106
啊 ？ 我 耳朵 有点 背 呢   啥 玩意 啊,103
你 哪里 的 ？,107
找 哪个 ？,103
我 听 不到,103
微信 转账 吗 ？,108
我 问下 老公,106
信号 不好  ,103
嗷,106
先 去 凑凑,106
我 在 开会 等 会 联系,104
待 会 再说,104
闪电 了   太 危险 了 。 挂 了 。,104
啥 ？ 你 说 的 什么 ？,103
咋子 事,101
到时候 你 提前 给 我 打电话 说 一声,106
我先 看看 我 是不是 欠 了 这么 多 。,102
下个月 联系,104
在 路上 了,106
等 下 我 去 借钱,106
我 在 厂里 听 不到,103
你 等 我 考虑一下 吧,106
在 开会 呢,104
我 在 开车 等 会 说,104
我 去 看看 能 不能 借 到,100
嘛 呢   干嘛 呢,101
能 把 本金 打个 五折 么 ？,100
我 怎么 知道 你 是不是 骗子,107
我 再 看看 我 之前 的 欠款 记录   看看 正确 不,102
不 晓得 说 啥子 了 阿,103
那 我 总共 欠 了 多少 钱   你 给 算算,102
这个 利息 是 怎么 算 的 呢,102
你 用 手机 给我发 个 信息 吧,104
我 回头 问问 我 朋友,100
你 又 是 谁 唉,107
家人 正在 帮忙 筹钱,106
我 在 开会   过会 再说,104
我 找 老板 预支 工资 还 上,106
什么   我 在 逛公园,103
我 得 回家 商量一下,100
有 什么 事微 信上 说   电话 不 方便 。,105
我 的 账单 找 不到 了   你 发 我 一份 看看 。,102
发份 账单 到 我 邮箱 吧   我 记不住 。,102
再 开会,104
我 很 忙   以后 再 打 吧,104
你 给 我 打字 吧   我 不好 听 语音,105
这个 金额 可不可以 再少点,100
我 没有 听 清楚,103
我 现在 不 方便   空 了 吹 哈哈哈,104
有人 喊 我,104
还 到 哪里,108
这会 在 忙   后面 再议,104
正在 想 办法,100
你 把 账号 发给 我,108
利息 这么 多   你们 一定 弄错 了,102
你 说 你 是 XX 公司 就是 啊   杂 证明 啊 ？,107
啥子 事,101
到 时间 你 联系 我,100
我 手机 没电 了   明天 再说,104
我 试试 吧,100
行 我会 想 办法 的,106
可以 汇款 不,108
微信 上 把 明细 发给 我 看 下,105
下午 打 给 我,104
恼火,106
还 能 不能 再少 一点 了,100
你 说话 大声 点,103
预支 工资,106
俺 不空,104
先说 事,101
负担 小多 了 。,106
风大 听 不 清楚,103
这下 不 担心 了   不 拍 还 不起 了 。,106
哪来 我 的 号码 的,107
支付宝 转账 吗,108
找 我 有 什么 事情,101
因为 app 登 不 上去 了 没有 还款 渠道,108
你 说了算,106
先 把 你 的 身份 说 出来 再 问 我 是 谁,107
我 考虑 下,106
我 可以 延期 吗,100
风大 听不清,103
我 在 上班   下午 打 过来,104
什么 事,101
能 不能 大点声,103
信号 不好 听不见 挂 电话,103
我 忘记 了,102
等等   我 在 和 朋友 要钱 ！,106
我 在 忙   稍后 联系 。,104
转账 吧 ？,108
额,106
给 账号 给 我,108
风大 ； 没 听到,103
有 什么 问题 吗,101
你们 利息 也 太 高 了,100
电话 里面 说不清   要 不 你 加 我   QQ,105
处理 本金,100
