original_text,from,original_label,split_text
你哪个哈哈哈,回问身份,107,你 哪个 哈哈哈
你哪个哈,回问身份,107,你 哪个 哈
你哪个阿,回问身份,107,你 哪个 阿
你们是哪里？,回问身份,107,你们 是 哪里 ？
你拉个？有毛病哇？,回问身份,107,你拉个 ？ 有 毛病 哇 ？
你拉个？我只能听懂四川话,回问身份,107,你拉个 ？ 我 只能 听懂 四川话
你拉个？我听不懂,回问身份,107,你拉个 ？ 我 听不懂
你拉个？请说四川话,回问身份,107,你拉个 ？ 请 说 四川话
你拉个？乞丐哇,回问身份,107,你拉个 ？ 乞丐 哇
你拉个？你是变态哇,回问身份,107,你拉个 ？ 你 是 变态 哇
你拉个？豁我,回问身份,107,你拉个 ？ 豁 我
你拉个？变态哇,回问身份,107,你拉个 ？ 变态 哇
你贵姓,回问身份,107,你 贵姓
哪个哟呢,回问身份,107,哪个 哟 呢
哪个呀？者,回问身份,107,哪个 呀 ？ 者
哪个呀？啦,回问身份,107,哪个 呀 ？ 啦
哪个呀？阿,回问身份,107,哪个 呀 ？ 阿
哪个呀？,回问身份,107,哪个 呀 ？
哪个呢？,回问身份,107,哪个 呢 ？
哪个喃？,回问身份,107,哪个 喃 ？
名字呢,回问身份,107,名字 呢
瓜西西的，你是哪个,回问身份,107,瓜西西 的   你 是 哪个
不晓得你是哪个,回问身份,107,不 晓得 你 是 哪个
俺认识你么？,回问身份,107,俺 认识 你 么 ？
俺不认识你,回问身份,107,俺 不 认识 你

那么多XXX，你说的是哪一个,不愿配合,110,那么 多 XXX   你 说 的 是 哪 一个
违约有什么风险么,不愿配合,110,违约 有 什么 风险 么
你确定你核实清楚了？,不愿配合,110,你 确定 你 核实 清楚 了 ？
你到底找谁，搞清楚,不愿配合,110,你 到底 找 谁   搞清楚
等我想想啊！,讨价还价,100,等 我 想想 啊 ！
得不得影响个人征信,讨价还价,100,得 不得 影响 个人 征信
